,Restaurant,Product_Name,Price
16591," Pizza Király Szeged
",Hawaii pizza (28cm),1890
16592," Pizza Király Szeged
",Maja pizza (28cm),1890
16593," Pizza Király Szeged
",Max pizza (28cm),1890
16594," Pizza Király Szeged
",Mexikói pizza (28cm),1890
16595," Pizza Király Szeged
","Mustáros, tarjás pizza (28cm)",1890
16596," Pizza Király Szeged
",Olíva pizza (28cm),1890
16597," Pizza Király Szeged
",Son-go-ku pizza (28cm),1890
16598," Pizza Király Szeged
",Szabi kedvence pizza (28cm),1890
16599," Pizza Király Szeged
",4 évszak pizza (32cm),2120
16600," Pizza Király Szeged
",Bivaly pizza pizza (32cm),2120
16601," Pizza Király Szeged
",Cseléd kedvence pizza (32cm),2120
16602," Pizza Király Szeged
",Csibi pizza (32cm),2120
16603," Pizza Király Szeged
",Falusi pizza (32cm),2120
16604," Pizza Király Szeged
",Góré pizza (32cm),2120
16605," Pizza Király Szeged
",Hawaii pizza (32cm),2120
16606," Pizza Király Szeged
",Maja pizza (32cm),2120
16607," Pizza Király Szeged
",Max pizza (32cm),2120
16608," Pizza Király Szeged
",Mexikói pizza (32cm),2120
16609," Pizza Király Szeged
","Mustáros, tarjás pizza (32cm)",2120
16610," Pizza Király Szeged
",Olíva pizza (32cm),2120
16611," Pizza Király Szeged
",Son-go-ku pizza (32cm),2120
16612," Pizza Király Szeged
",Szabi kedvence pizza (32cm),2120
16613," Pizza Király Szeged
",4 évszak pizza (60cm),5190
16614," Pizza Király Szeged
",Bivaly pizza pizza (60cm),5190
16615," Pizza Király Szeged
",Cseléd kedvence pizza (60cm),5190
16616," Pizza Király Szeged
",Csibi pizza (60cm),5190
16617," Pizza Király Szeged
",Falusi pizza (60cm),5190
16618," Pizza Király Szeged
",Góré pizza (60cm),5190
16619," Pizza Király Szeged
",Hawaii pizza (60cm),5190
16620," Pizza Király Szeged
",Maja pizza (60cm),5190
16621," Pizza Király Szeged
",Max pizza (60cm),5190
16622," Pizza Király Szeged
",Mexikói pizza (60cm),5190
16623," Pizza Király Szeged
","Mustáros, tarjás pizza (60cm)",5190
16624," Pizza Király Szeged
",Olíva pizza (60cm),5190
16625," Pizza Király Szeged
",Son-go-ku pizza (60cm),5190
16626," Pizza Király Szeged
",Szabi kedvence pizza (60cm),5190
16627," Pizza Király Szeged
",Áfonyás pizza (20cm),1330
16628," Pizza Király Szeged
",Bubu pizza (20cm),1330
16629," Pizza Király Szeged
",Görög pizza (20cm),1330
16630," Pizza Király Szeged
",Gyros pizza (20cm),1330
16631," Pizza Király Szeged
",Húsimádó pizza (20cm),1330
16632," Pizza Király Szeged
",Íz világ pizza (20cm),1330
16633," Pizza Király Szeged
",Jobbágy pizza (20cm),1330
16634," Pizza Király Szeged
",Király pizza (20cm),1330
16635," Pizza Király Szeged
",Lángoló jég pizza (20cm),1330
16636," Pizza Király Szeged
",Legényes pizza (20cm),1330
16637," Pizza Király Szeged
",Mamma fia pizza (20cm),1330
16638," Pizza Király Szeged
",Morgó pizza (20cm),1330
16639," Pizza Király Szeged
",Pötty pizza (20cm),1330
16640," Pizza Király Szeged
",Röfi pizza (20cm),1330
16641," Pizza Király Szeged
",Spanyol pizza (20cm),1330
16642," Pizza Király Szeged
",Szőke kapitány pizza (20cm),1330
16643," Pizza Király Szeged
",Tenger gyümölcsei pizza (20cm),1330
16644," Pizza Király Szeged
",Tüzes halál pizza (20cm),1330
16645," Pizza Király Szeged
",Áfonyás pizza (28cm),2340
16646," Pizza Király Szeged
",Bubu pizza (28cm),2340
16647," Pizza Király Szeged
",Görög pizza (28cm),2340
16648," Pizza Király Szeged
",Gyros pizza (28cm),2340
16649," Pizza Király Szeged
",Húsimádó pizza (28cm),2340
16650," Pizza Király Szeged
",Íz világ pizza (28cm),2340
16651," Pizza Király Szeged
",Jobbágy pizza (28cm),2340
16652," Pizza Király Szeged
",Király pizza (28cm),2340
16653," Pizza Király Szeged
",Lángoló jég pizza (28cm),2340
16654," Pizza Király Szeged
",Legényes pizza (28cm),2340
16655," Pizza Király Szeged
",Mamma fia pizza (28cm),2340
16656," Pizza Király Szeged
",Morgó pizza (28cm),2340
16657," Pizza Király Szeged
",Pötty pizza (28cm),2340
16658," Pizza Király Szeged
",Röfi pizza (28cm),2340
16659," Pizza Király Szeged
",Spanyol pizza (28cm),2340
16660," Pizza Király Szeged
",Szőke kapitány pizza (28cm),2340
16661," Pizza Király Szeged
",Tenger gyümölcsei pizza (28cm),2340
16662," Pizza Király Szeged
",Tüzes halál pizza (28cm),2340
16663," Pizza Király Szeged
",Áfonyás pizza (32cm),2590
16664," Pizza Király Szeged
",Bubu pizza (32cm),2590
16665," Pizza Király Szeged
",Görög pizza (32cm),2590
16666," Pizza Király Szeged
",Gyros pizza (32cm),2590
16667," Pizza Király Szeged
",Húsimádó pizza (32cm),2590
16668," Pizza Király Szeged
",Íz világ pizza (32cm),2590
16669," Pizza Király Szeged
",Jobbágy pizza (32cm),2590
16670," Pizza Király Szeged
",Király pizza (32cm),2590
16671," Pizza Király Szeged
",Lángoló jég pizza (32cm),2590
16672," Pizza Király Szeged
",Legényes pizza (32cm),2590
16673," Pizza Király Szeged
",Mamma fia pizza (32cm),2590
16674," Pizza Király Szeged
",Morgó pizza (32cm),2590
16675," Pizza Király Szeged
",Pötty pizza (32cm),2590
16676," Pizza Király Szeged
",Röfi pizza (32cm),2590
16677," Pizza Király Szeged
",Spanyol pizza (32cm),2590
16678," Pizza Király Szeged
",Szőke kapitány pizza (32cm),2590
16679," Pizza Király Szeged
",Tenger gyümölcsei pizza (32cm),2590
16680," Pizza Király Szeged
",Tüzes halál pizza (32cm),2590
16681," Pizza Király Szeged
",Áfonyás pizza (60cm),6120
16682," Pizza Király Szeged
",Bubu pizza (60cm),6120
16683," Pizza Király Szeged
",Görög pizza (60cm),6120
16684," Pizza Király Szeged
",Gyros pizza (60cm),6120
16685," Pizza Király Szeged
",Húsimádó pizza (60cm),6120
16686," Pizza Király Szeged
",Íz világ pizza (60cm),6120
16687," Pizza Király Szeged
",Jobbágy pizza (60cm),6120
16688," Pizza Király Szeged
",Király pizza (60cm),6120
16689," Pizza Király Szeged
",Lángoló jég pizza (60cm),6120
16690," Pizza Király Szeged
",Legényes pizza (60cm),6120
16691," Pizza Király Szeged
",Mamma fia pizza (60cm),6120
16692," Pizza Király Szeged
",Morgó pizza (60cm),6120
16693," Pizza Király Szeged
",Pötty pizza (60cm),6120
16694," Pizza Király Szeged
",Röfi pizza (60cm),6120
16695," Pizza Király Szeged
",Spanyol pizza (60cm),6120
16696," Pizza Király Szeged
",Szőke kapitány pizza (60cm),6120
16697," Pizza Király Szeged
",Tenger gyümölcsei pizza (60cm),6120
16698," Pizza Király Szeged
",Tüzes halál pizza (60cm),6120
16699," Pizza Király Szeged
",Bea kedvence pizza (20cm),1240
16700," Pizza Király Szeged
",Bolognai pizza (20cm),1240
16701," Pizza Király Szeged
",Csupa sajt pizza (20cm),1240
16702," Pizza Király Szeged
",Csupaplussz pizza (20cm),1240
16703," Pizza Király Szeged
",Fogoly pizza (20cm),1240
16704," Pizza Király Szeged
",Hamm pizza (20cm),1240
16705," Pizza Király Szeged
",Juhtúrós pizza (20cm),1240
16706," Pizza Király Szeged
",Magyaros pizza (20cm),1240
16707," Pizza Király Szeged
",Matyi pizza (20cm),1240
16708," Pizza Király Szeged
",Mézi pizza (20cm),1240
16709," Pizza Király Szeged
",Parasztos pizza (20cm),1240
16710," Pizza Király Szeged
",Szezi pizza (20cm),1240
16711," Pizza Király Szeged
",Tanyasi pizza (20cm),1240
16712," Pizza Király Szeged
",Timba pizza (20cm),1240
16713," Pizza Király Szeged
",Tonhalas pizza (20cm),1240
16714," Pizza Király Szeged
",Vegakívánság pizza pizzaszósszal (20cm),1240
16715," Pizza Király Szeged
",Vegakívánság pizza tejfölös alappal (20cm),1240
16716," Pizza Király Szeged
",Bea kedvence pizza (28cm),2080
16717," Pizza Király Szeged
",Bolognai pizza (28cm),2080
16718," Pizza Király Szeged
",Csupa sajt pizza (28cm),2080
16719," Pizza Király Szeged
",Csupaplussz pizza (28cm),2080
16720," Pizza Király Szeged
",Fogoly pizza (28cm),2080
16721," Pizza Király Szeged
",Hamm pizza (28cm),2080
16722," Pizza Király Szeged
",Juhtúrós pizza (28cm),2080
16723," Pizza Király Szeged
",Magyaros pizza (28cm),2080
16724," Pizza Király Szeged
",Matyi pizza (28cm),2080
16725," Pizza Király Szeged
",Mézi pizza (28cm),2080
16726," Pizza Király Szeged
",Parasztos pizza (28cm),2080
16727," Pizza Király Szeged
",Szezi pizza (28cm),2080
16728," Pizza Király Szeged
",Tanyasi pizza (28cm),2080
16729," Pizza Király Szeged
",Timba pizza (28cm),2080
16730," Pizza Király Szeged
",Tonhalas pizza (28cm),2080
16731," Pizza Király Szeged
",Vegakívánság pizza pizzaszósszal (28cm),2080
16732," Pizza Király Szeged
",Vegakívánság pizza tejfölös alappal (28cm),2080
16733," Pizza Király Szeged
",Bea kedvence pizza (32cm),2290
16734," Pizza Király Szeged
",Bolognai pizza (32cm),2290
16735," Pizza Király Szeged
",Csupa sajt pizza (32cm),2290
16736," Pizza Király Szeged
",Csupaplussz pizza (32cm),2290
16737," Pizza Király Szeged
",Fogoly pizza (32cm),2290
16738," Pizza Király Szeged
",Hamm pizza (32cm),2290
16739," Pizza Király Szeged
",Juhtúrós pizza (32cm),2290
16740," Pizza Király Szeged
",Magyaros pizza (32cm),2290
16741," Pizza Király Szeged
",Matyi pizza (32cm),2290
16742," Pizza Király Szeged
",Mézi pizza (32cm),2290
16743," Pizza Király Szeged
",Parasztos pizza (32cm),2290
16744," Pizza Király Szeged
",Szezi pizza (32cm),2290
16745," Pizza Király Szeged
",Tanyasi pizza (32cm),2290
16746," Pizza Király Szeged
",Timba pizza (32cm),2290
16747," Pizza Király Szeged
",Tonhalas pizza (32cm),2290
16748," Pizza Király Szeged
",Vegakívánság pizza pizzaszósszal (32cm),2290
16749," Pizza Király Szeged
",Vegakívánság pizza tejfölös alappal (32cm),2290
16750," Pizza Király Szeged
",Bea kedvence pizza (60cm),5560
16751," Pizza Király Szeged
",Bolognai pizza (60cm),5560
16752," Pizza Király Szeged
",Csupa sajt pizza (60cm),5560
16753," Pizza Király Szeged
",Csupaplussz pizza (60cm),5560
16754," Pizza Király Szeged
",Fogoly pizza (60cm),5560
16755," Pizza Király Szeged
",Hamm pizza (60cm),5560
16756," Pizza Király Szeged
",Juhtúrós pizza (60cm),5560
16757," Pizza Király Szeged
",Magyaros pizza (60cm),5560
16758," Pizza Király Szeged
",Matyi pizza (60cm),5560
16759," Pizza Király Szeged
",Mézi pizza (60cm),5560
16760," Pizza Király Szeged
",Parasztos pizza (60cm),5560
16761," Pizza Király Szeged
",Szezi pizza (60cm),5560
16762," Pizza Király Szeged
",Tanyasi pizza (60cm),5560
16763," Pizza Király Szeged
",Timba pizza (60cm),5560
16764," Pizza Király Szeged
",Tonhalas pizza (60cm),5560
16765," Pizza Király Szeged
",Vegakívánság pizza pizzaszósszal (60cm),5560
16766," Pizza Király Szeged
",Vegakívánság pizza tejfölös alappal (60cm),5560
16767," Pizza Király Szeged
",Barbecue (1dl),340
16768," Pizza Király Szeged
",Csípős pizzaszósz (1dl),360
16769," Pizza Király Szeged
",Ketchup (1dl),340
16770," Pizza Király Szeged
",Majonéz (1dl),340
16771," Pizza Király Szeged
",Mustár (1dl),340
16772," Pizza Király Szeged
",Pizzaszósz (1dl),260
16773," Pizza Király Szeged
",Tartármártás (1dl),440
16774," Pizza Király Szeged
",Tzatziki (1dl),440
16775," Pizza Király Szeged
",BBQ pizzaburger,2050
16776," Pizza Király Szeged
",Chili pizzaburger,2050
16777," Pizza Király Szeged
",Csupa sajt pizzaburger,2050
16778," Pizza Király Szeged
",Dupla húsos BBQ pizzaburger,2350
16779," Pizza Király Szeged
",Dupla húsos chili pizzaburger,2350
16780," Pizza Király Szeged
",Dupla húsos csupa sajt pizzaburger,2350
16781," Pizza Király Szeged
",Dupla húsos feta pizzaburger,2350
16782," Pizza Király Szeged
",Dupla húsos ínyenc pizzaburger,2350
16783," Pizza Király Szeged
",Dupla húsos juhi pizzaburger,2350
16784," Pizza Király Szeged
",Dupla húsos király pizzaburger,2350
16785," Pizza Király Szeged
",Dupla húsos mexikói pizzaburger,2350
16786," Pizza Király Szeged
",Feta pizzaburger,2050
16787," Pizza Király Szeged
",Ínyenc pizzaburger,2050
16788," Pizza Király Szeged
",Juhi pizzaburger,2050
16789," Pizza Király Szeged
",Király pizzaburger,2050
16790," Pizza Király Szeged
",Mexikói pizzaburger,2050
16791," Pizza Király Szeged
",Chilis ,2590
16792," Pizza Király Szeged
",Grill fűszeres,2590
16793," Pizza Király Szeged
",Pankó morzsás,2880
16794," Pizza Király Szeged
",Rántott csirkemell (15-20dkg),1530
16795," Pizza Király Szeged
",Rántott gomba (20-25dkg),1530
16796," Pizza Király Szeged
",Rántott hagymakarika (13db),1530
16797," Pizza Király Szeged
",Rántott mozzarella sajt (15-20dkg),1530
16798," Pizza Király Szeged
",Rántott sertés karaj (15-20dkg),1530
16799," Pizza Király Szeged
",Rántott trappista sajt (15-20dkg),1530
16800," Pizza Király Szeged
",Aszalt szilvás csirkehús (35-40dkg),2020
16801," Pizza Király Szeged
",Aszalt szilvás sertéshús (35-40dkg),2020
16802," Pizza Király Szeged
",Falusi töltött csirkehús (35-40dkg),2020
16803," Pizza Király Szeged
",Falusi töltött sertéshús (35-40dkg),2020
16804," Pizza Király Szeged
",Görög töltött csirkehús (35-40dkg),2020
16805," Pizza Király Szeged
",Görög töltött sertéshús (35-40dkg),2020
16806," Pizza Király Szeged
",Király töltött csirkehús (35-40dkg),2020
16807," Pizza Király Szeged
",Király töltött sertéshús (35-40dkg),2020
16808," Pizza Király Szeged
",Sonkával-sajttal töltött csirkehús (35-40dkg),2020
16809," Pizza Király Szeged
",Sonkával-sajttal töltött sertéshús (35-40dkg),2020
16810," Pizza Király Szeged
",Szegedi töltött csirkehús (35-40dkg),2020
16811," Pizza Király Szeged
",Szegedi töltött sertéshús (35-40dkg),2020
16812," Pizza Király Szeged
",Feti natúr töltött,1970
16813," Pizza Király Szeged
",Hawaii csirkemell (30-35dkg),1620
16814," Pizza Király Szeged
",Vaslapon sült csirkemellfilé enyhén fűszerezve,1450
16815," Pizza Király Szeged
",Gyros pitában,1020
16816," Pizza Király Szeged
",Gyros tál,1710
16817," Pizza Király Szeged
",Bolognai spagetti,1610
16818," Pizza Király Szeged
",Carbonara spagetti,1610
16819," Pizza Király Szeged
",Csupa sajt tészta,1610
16820," Pizza Király Szeged
",Piedone tészta,1610
16821," Pizza Király Szeged
",Grillezett zöldség,540
16822," Pizza Király Szeged
",Rizi-bizi,440
16823," Pizza Király Szeged
",Rizs,410
16824," Pizza Király Szeged
",Steakburgonya,540
16825," Pizza Király Szeged
",Sültburgonya,440
16826," Pizza Király Szeged
",Amerikai káposztasaláta (35-45dkg),1230
16827," Pizza Király Szeged
",Casino saláta (60-70dkg),1830
16828," Pizza Király Szeged
",Cézár saláta (60-70dkg),1830
16829," Pizza Király Szeged
",Fitness saláta (60-70dkg),1830
16830," Pizza Király Szeged
",Görög saláta (60-70dkg),1630
16831," Pizza Király Szeged
",Gyros saláta (60-70dkg),1830
16832," Pizza Király Szeged
",Király saláta (60-70dkg),1830
16833," Pizza Király Szeged
",Pankó saláta mártással (60-70dkg),1830
16834," Pizza Király Szeged
",Pankó saláta öntettel (60-70dkg),1830
16835," Pizza Király Szeged
",Tonhalsaláta (60-70dkg),1930
16836," Pizza Király Szeged
",Aranygaluska,810
16837," Pizza Király Szeged
",Erdei gyümölcsös palacsinta (2db),710
16838," Pizza Király Szeged
",Fahéjas palcsinta (1db),160
16839," Pizza Király Szeged
",Ízes palacsinta (1db),160
16840," Pizza Király Szeged
",Kakaós palacsinta (1db),160
16841," Pizza Király Szeged
",Mogyórókrémes palacsinta (1db),210
16842," Pizza Király Szeged
",Oreos palacsinta (2db),710
16843," Pizza Király Szeged
",Sima palacsinta (1db),140
16844," Pizza Király Szeged
",Túrós palacsinta (1db),210
16845," Pizza Király Szeged
",Túrós-áfonyás palacsinta (1db),300
16846," Pizza Király Szeged
",Vaníliás palacsinta (1db),210
16847," Campus ízművek és látványpizzéria
",4 Formaggi pizza (32cm),2590
16848," Campus ízművek és látványpizzéria
",Bolognese pizza (32cm),2590
16849," Campus ízművek és látványpizzéria
",Carbonara pizza (32cm),2590
16850," Campus ízművek és látványpizzéria
",Chili con carne pizza (32cm),2590
16851," Campus ízművek és látványpizzéria
",Don pizza (32cm),2590
16852," Campus ízművek és látványpizzéria
",Dragoncello pizza (32cm),2590
16853," Campus ízművek és látványpizzéria
",Favorito pizza (32cm),2590
16854," Campus ízművek és látványpizzéria
",Fitti pizza (32cm),2590
16855," Campus ízművek és látványpizzéria
",Funghi pizza (32cm),2090
16856," Campus ízművek és látványpizzéria
",Gyros pizza (32cm),2590
16857," Campus ízművek és látványpizzéria
",Hawaii pizza (32cm),2090
16858," Campus ízművek és látványpizzéria
",Limone pizza (32cm),1690
16859," Campus ízművek és látványpizzéria
",Margherita pizza (32cm),1690
16860," Campus ízművek és látványpizzéria
",Margherita prima pizza (32cm),2090
16861," Campus ízművek és látványpizzéria
",Nutella pizza (32cm),2590
16862," Campus ízművek és látványpizzéria
",Picante pizza (32cm),2590
16863," Campus ízművek és látványpizzéria
",Pizzakenyér,1090
16864," Campus ízművek és látványpizzéria
",Prosciutto pizza (32cm),2090
16865," Campus ízművek és látványpizzéria
",Robusto pizza (32cm),3090
16866," Campus ízművek és látványpizzéria
",Salame pizza (32cm),2590
16867," Campus ízművek és látványpizzéria
",Ungherese pizza (32cm),2590
16868," Campus ízművek és látványpizzéria
",Buffala prémium pizza (32cm),3590
16869," Campus ízművek és látványpizzéria
",Campus margherita prémium pizza (32cm) vargányával fűszerezve,3090
16870," Campus ízművek és látványpizzéria
",Campus prosciutto prémium pizza (32cm),3590
16871," Campus ízművek és látványpizzéria
",Chorizo prémium pizza (32cm),3590
16872," Campus ízművek és látványpizzéria
",Frutti di mare prémium pizza (32cm),3590
16873," Campus ízművek és látványpizzéria
",Bacon-mozzarella sajtos calzone pizza,2090
16874," Campus ízművek és látványpizzéria
",Nutellás-camembert sajtos calzone pizza,2090
16875," Campus ízművek és látványpizzéria
",Pestós-mozzarella sajtos calzone pizza,2090
16876," Campus ízművek és látványpizzéria
",Sonkás-mozzarella sajtos calzone pizza,2090
16877," Campus ízművek és látványpizzéria
",Szalámis-mozzarella sajtos calzone pizza,2090
16878," Campus ízművek és látványpizzéria
",Bacon-mozzarella sajtos pizzatekercs,2090
16879," Campus ízművek és látványpizzéria
",Nutellás-camembert sajtos pizzatekercs,2090
16880," Campus ízművek és látványpizzéria
",Pestós-mozzarella sajtos pizzatekercs,2090
16881," Campus ízművek és látványpizzéria
",Sonkás-mozzarella sajtos pizzatekercs,2090
16882," Campus ízművek és látványpizzéria
",Szalámis-mozzarella sajtos pizzatekercs,2090
16883," Campus ízművek és látványpizzéria
",Fokhagymás-spenótos gnocchi,2590
16884," Campus ízművek és látványpizzéria
",Fokhagymás-spenótos gnocchi roston csirkével,2890
16885," Campus ízművek és látványpizzéria
",Kéksajtos gnocchi,2590
16886," Campus ízművek és látványpizzéria
",Kéksajtos gnocchi roston csirkével,2890
16887," Campus ízművek és látványpizzéria
",Paradicsomoa gnocchi roston csirkével,2590
16888," Campus ízművek és látványpizzéria
",Paradicsomos gnocchi,1890
16889," Campus ízművek és látványpizzéria
",Rántott csirkemell körettel,2090
16890," Campus ízművek és látványpizzéria
",Roston csirkemell körettel,2090
16891," Campus ízművek és látványpizzéria
",Campus gyros tál,2690
16892," Campus ízművek és látványpizzéria
",Csirkés wrap,2290
16893," Campus ízművek és látványpizzéria
",Hamburger tál,2690
